state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change,pollutant
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-04-30,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,5.0,5.0,0,5,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-05-06,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,9.0,9.0,0,8,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-05-12,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,29.0,29.0,0,27,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-05-18,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,12.0,12.0,0,11,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-05-24,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,23.0,23.0,0,21,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-05-30,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,25.0,25.0,0,23,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-06-05,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,15.0,15.0,0,14,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-06-11,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,33.0,33.0,0,31,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-06-17,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,23.0,23.0,0,21,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-06-23,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,7.0,7.0,0,6,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-06-29,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,101.0,101.0,0,74,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-07-05,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,17.0,17.0,0,16,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-07-11,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,16.0,16.0,0,15,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-07-17,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,42.0,42.0,0,39,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
